Gene,_SCORE_GRP5_,_SCORE_GRP1_,_SCORE_GRP14_,_SCORE_GRP12_,_SCORE_GRP15_,_SCORE_GRP20_,_SCORE_GRP8_,_SCORE_GRP3_,_SCORE_GRP2_,_SCORE_GRP4_,_SCORE_GRP7_,_SCORE_GRP9_,_SCORE_GRP16_,_SCORE_GRP11_,_SCORE_GRP13_,_SCORE_GRP17_,_SCORE_GRP6_,_SCORE_GRP10_,_SCORE_GRP19_,_SCORE_GRP18_,GRP1|19_GO:0048872|-7.401|homeostasis of number of cells,GRP1|19_GO:0030099|-6.174|myeloid cell differentiation,GRP1|19_GO:0034101|-7.797|erythrocyte homeostasis,GRP1|19_GO:0030218|-8.219|erythrocyte differentiation,GRP1|19_GO:0002262|-6.723|myeloid cell homeostasis,GRP1|19_GO:0061515|-7.322|myeloid cell development,GRP1|19_GO:0048821|-9.443|erythrocyte development,GRP1|19_GO:0060586|-2.634|multicellular organismal-level iron ion homeostasis,GRP2|6_R-MMU-382551|-2.466|Transport of small molecules,GRP2|6_R-MMU-425407|-2.159|SLC-mediated transmembrane transport,GRP2|6_R-MMU-1237044|-5.828|Erythrocytes take up carbon dioxide and release oxygen,GRP2|6_R-MMU-1247673|-6.667|Erythrocytes take up oxygen and release carbon dioxide,GRP2|6_R-MMU-1480926|-5.828|O2/CO2 exchange in erythrocytes,GRP3|6_R-MMU-2173782|-6.638|Binding and Uptake of Ligands by Scavenger Receptors,GRP3|6_R-MMU-2168880|-6.259|Scavenging of heme from plasma,GRP4|24_mmu05144|-5.719|Malaria - Mus musculus (house mouse),GRP4|24_mmu05143|-3.676|African trypanosomiasis - Mus musculus (house mouse),GRP4|19_GO:0042743|-3.434|hydrogen peroxide metabolic process,GRP4|19_GO:0042744|-4.317|hydrogen peroxide catabolic process,GRP5|19_GO:0050801|-5.356|monoatomic ion homeostasis,GRP5|19_GO:0055080|-5.488|monoatomic cation homeostasis,GRP5|19_GO:0098771|-4.903|inorganic ion homeostasis,GRP5|19_GO:0019725|-3.342|cellular homeostasis,GRP5|19_GO:0055082|-3.577|intracellular chemical homeostasis,GRP5|19_GO:0006873|-3.698|intracellular monoatomic ion homeostasis,GRP5|19_GO:0030003|-3.205|intracellular monoatomic cation homeostasis,GRP5|19_GO:0098660|-2.888|inorganic ion transmembrane transport,GRP5|19_GO:0098662|-2.499|inorganic cation transmembrane transport,GRP5|19_GO:0006812|-2.113|monoatomic cation transport,GRP5|19_GO:0034220|-2.157|monoatomic ion transmembrane transport,GRP5|19_GO:0098655|-2.010|monoatomic cation transmembrane transport,GRP6|19_GO:0010256|-2.095|endomembrane system organization,GRP6|19_GO:0090066|-2.251|regulation of anatomical structure size,GRP6|19_GO:0031333|-3.593|negative regulation of protein-containing complex assembly,GRP6|19_GO:1902904|-2.649|negative regulation of supramolecular fiber organization,GRP6|19_GO:0032272|-3.503|negative regulation of protein polymerization,GRP6|19_GO:0030835|-3.591|negative regulation of actin filament depolymerization,GRP6|19_GO:0051693|-3.912|actin filament capping,GRP6|19_GO:0030834|-3.099|regulation of actin filament depolymerization,GRP6|19_GO:0030837|-2.903|negative regulation of actin filament polymerization,GRP6|19_GO:1901880|-2.536|negative regulation of protein depolymerization,GRP6|19_GO:0043242|-2.348|negative regulation of protein-containing complex disassembly,GRP6|19_GO:1901879|-2.153|regulation of protein depolymerization,GRP6|19_GO:0033014|-4.252|tetrapyrrole biosynthetic process,GRP6|19_GO:0006779|-4.252|porphyrin-containing compound biosynthetic process,GRP6|19_GO:0006778|-3.550|porphyrin-containing compound metabolic process,GRP6|19_GO:0033013|-3.224|tetrapyrrole metabolic process,GRP7|19_GO:0070482|-3.387|response to oxygen levels,GRP7|19_GO:0036293|-2.765|response to decreased oxygen levels,GRP7|19_GO:0001666|-3.082|response to hypoxia,GRP7|19_GO:0070372|-2.999|regulation of ERK1 and ERK2 cascade,GRP7|19_GO:0070374|-2.760|positive regulation of ERK1 and ERK2 cascade,GRP7|24_mmu04010|-2.107|MAPK signaling pathway - Mus musculus (house mouse),GRP8|19_GO:0001819|-3.035|positive regulation of cytokine production,GRP8|19_GO:0002700|-2.906|regulation of production of molecular mediator of immune response,GRP8|19_GO:0002702|-3.003|positive regulation of production of molecular mediator of immune response,GRP8|19_GO:0002718|-2.464|regulation of cytokine production involved in immune response,GRP8|19_GO:0002720|-3.194|positive regulation of cytokine production involved in immune response,GRP9|19_GO:0042391|-2.177|regulation of membrane potential,GRP9|19_GO:0032409|-2.293|regulation of transporter activity,GRP9|19_GO:0022898|-2.407|regulation of transmembrane transporter activity,GRP9|19_GO:0032411|-2.420|positive regulation of transporter activity,GRP9|19_GO:0032414|-2.516|positive regulation of ion transmembrane transporter activity,GRP9|19_GO:0060998|-2.348|regulation of dendritic spine development,GRP9|19_GO:0060999|-2.754|positive regulation of dendritic spine development,GRP9|19_GO:0099601|-2.321|regulation of neurotransmitter receptor activity,GRP9|19_GO:0001941|-2.747|postsynaptic membrane organization,GRP9|19_GO:0007616|-2.295|long-term memory,GRP10|19_GO:0060560|-2.712|developmental growth involved in morphogenesis,GRP10|19_GO:0060976|-2.516|coronary vasculature development,GRP11|19_GO:0001892|-2.706|embryonic placenta development,GRP11|19_GO:0018212|-2.065|peptidyl-tyrosine modification,GRP11|19_GO:0018108|-2.123|peptidyl-tyrosine phosphorylation,GRP12|19_GO:0098657|-2.677|import into cell,GRP12|19_GO:0098739|-2.128|import across plasma membrane,GRP13|24_mmu04148|-2.095|Efferocytosis - Mus musculus (house mouse),GRP13|19_GO:0043277|-2.634|apoptotic cell clearance,GRP14|24_mmu04020|-2.487|Calcium signaling pathway - Mus musculus (house mouse),GRP15|19_GO:0031344|-2.113|regulation of cell projection organization,GRP15|19_GO:0120035|-2.184|regulation of plasma membrane bounded cell projection organization,GRP15|19_GO:0051962|-2.047|positive regulation of nervous system development,GRP15|19_GO:0022604|-2.233|regulation of cell morphogenesis,GRP16|19_GO:0050731|-2.020|positive regulation of peptidyl-tyrosine phosphorylation,GRP16|19_GO:0045685|-2.168|regulation of glial cell differentiation,GRP17|19_GO:1901222|-2.123|regulation of non-canonical NF-kappaB signal transduction,GRP18|19_GO:0009798|-2.093|axis specification,GRP19|19_GO:0003254|-2.036|regulation of membrane depolarization,GRP20|19_GO:1901888|-2.019|regulation of cell junction assembly,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
11733,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2,0,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12291,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.0,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,25,0,0,0,0,15,17,16,0,10,0,0,0,0,2,0,0,0,0,2,0
208922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2
16175,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,0,0,9,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0
333329,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20617,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,11,0,0,0,0,0,7,0,0,8,0,0,7,0,0,0,0,0,0,0,1
69376,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0
22599,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
276891,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0
245537,0.0,0.0,0.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10,0,0,0,0,0,0,0,0,2,4,0,8,0,0,6,0,0,0,0,3
226781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,6,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20739,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,54,14,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0
435145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
